,File,Length,reader
671,2277-149896-0000.flac,6.59,2277
672,2277-149896-0001.flac,7.145,2277
673,2277-149896-0002.flac,4.835,2277
674,2277-149896-0003.flac,2.84,2277
675,2277-149896-0004.flac,1.955,2277
676,2277-149896-0005.flac,5.6,2277
677,2277-149896-0006.flac,4.97,2277
678,2277-149896-0007.flac,5.375,2277
679,2277-149896-0008.flac,6.94,2277
680,2277-149896-0009.flac,5.815,2277
681,2277-149896-0010.flac,5.275,2277
682,2277-149896-0011.flac,4.465,2277
683,2277-149896-0012.flac,2.495,2277
684,2277-149896-0013.flac,6.09,2277
685,2277-149896-0014.flac,4.07,2277
686,2277-149896-0015.flac,3.675,2277
687,2277-149896-0016.flac,2.785,2277
688,2277-149896-0017.flac,4.985,2277
689,2277-149896-0018.flac,4.545,2277
690,2277-149896-0019.flac,3.56,2277
691,2277-149896-0020.flac,5.285,2277
692,2277-149896-0021.flac,3.37,2277
693,2277-149896-0022.flac,3.38,2277
694,2277-149896-0023.flac,3.89,2277
695,2277-149896-0024.flac,4.5,2277
696,2277-149896-0025.flac,3.4,2277
697,2277-149896-0026.flac,4.92,2277
698,2277-149896-0027.flac,3.595,2277
699,2277-149896-0028.flac,2.9,2277
700,2277-149896-0029.flac,2.6,2277
701,2277-149896-0030.flac,6.3,2277
702,2277-149896-0031.flac,3.61,2277
703,2277-149896-0032.flac,10.77,2277
704,2277-149896-0033.flac,2.845,2277
705,2277-149896-0034.flac,4.005,2277
706,2277-149897-0000.flac,4.395,2277
707,2277-149897-0001.flac,2.755,2277
708,2277-149897-0002.flac,6.54,2277
709,2277-149897-0003.flac,4.84,2277
710,2277-149897-0004.flac,5.735,2277
711,2277-149897-0005.flac,11.465,2277
712,2277-149897-0006.flac,3.385,2277
713,2277-149897-0007.flac,7.855,2277
714,2277-149897-0008.flac,2.88,2277
715,2277-149897-0009.flac,3.725,2277
716,2277-149897-0010.flac,3.625,2277
717,2277-149897-0011.flac,3.3,2277
718,2277-149897-0012.flac,3.09,2277
719,2277-149897-0013.flac,4.415,2277
720,2277-149897-0014.flac,4.62,2277
721,2277-149897-0015.flac,3.04,2277
722,2277-149897-0016.flac,6.54,2277
723,2277-149897-0017.flac,7.3,2277
724,2277-149897-0018.flac,6.745,2277
725,2277-149897-0019.flac,4.85,2277
726,2277-149897-0020.flac,4.62,2277
727,2277-149897-0021.flac,4.685,2277
728,2277-149897-0022.flac,10.05,2277
729,2277-149897-0023.flac,3.31,2277
730,2277-149897-0024.flac,2.935,2277
731,2277-149897-0025.flac,4.285,2277
732,2277-149897-0026.flac,6.815,2277
733,2277-149897-0027.flac,3.515,2277
734,2277-149897-0028.flac,3.625,2277
735,2277-149897-0029.flac,7.645,2277
736,2277-149897-0030.flac,2.55,2277
737,2277-149897-0031.flac,4.405,2277
738,2277-149897-0032.flac,8.69,2277
739,2277-149897-0033.flac,5.065,2277
740,2277-149897-0034.flac,12.16,2277
741,2277-149897-0035.flac,3.45,2277
742,2277-149897-0036.flac,4.42,2277
743,2277-149897-0037.flac,3.01,2277
744,2412-153947-0000.flac,2.55,2412
745,2412-153947-0001.flac,3.225,2412
746,2412-153947-0002.flac,6.595,2412
747,2412-153947-0003.flac,9.515,2412
748,2412-153947-0004.flac,8.72,2412
749,2412-153947-0005.flac,13.68,2412
750,2412-153947-0006.flac,11.68,2412
751,2412-153947-0007.flac,8.735,2412
752,2412-153947-0008.flac,10.84,2412
753,2412-153947-0009.flac,8.72,2412
754,2412-153947-0010.flac,17.195,2412
755,2412-153947-0011.flac,10.13,2412
756,2412-153947-0012.flac,1.98,2412
757,2412-153947-0013.flac,8.42,2412
758,2412-153947-0014.flac,12.795,2412
759,2412-153947-0015.flac,11.03,2412
760,2412-153947-0016.flac,5.185,2412
761,2412-153948-0000.flac,11.66,2412
762,2412-153948-0001.flac,10.51,2412
763,2412-153948-0002.flac,3.72,2412
764,2412-153948-0003.flac,8.515,2412
765,2412-153948-0004.flac,22.68,2412
766,2412-153948-0005.flac,3.14,2412
767,2412-153948-0006.flac,16.615,2412
768,2412-153948-0007.flac,9.37,2412
769,2412-153948-0008.flac,5.815,2412
770,2412-153948-0009.flac,5.995,2412
771,2412-153948-0010.flac,2.915,2412
772,2412-153948-0011.flac,9.745,2412
773,2412-153948-0012.flac,6.17,2412
774,2412-153948-0013.flac,8.54,2412
775,2412-153948-0014.flac,9.705,2412
776,2412-153948-0015.flac,3.465,2412
777,2412-153954-0000.flac,9.915,2412
778,2412-153954-0001.flac,9.75,2412
779,2412-153954-0002.flac,4.055,2412
780,2412-153954-0003.flac,8.15,2412
781,2412-153954-0004.flac,10.41,2412
782,2412-153954-0005.flac,5.845,2412
783,2412-153954-0006.flac,10.22,2412
784,2412-153954-0007.flac,8.43,2412
785,2412-153954-0008.flac,2.735,2412
786,2412-153954-0009.flac,10.42,2412
787,2412-153954-0010.flac,7.94,2412
788,2412-153954-0011.flac,5.935,2412
789,2412-153954-0012.flac,8.12,2412
790,2412-153954-0013.flac,3.915,2412
791,2412-153954-0014.flac,17.615,2412
792,2412-153954-0015.flac,11.39,2412
793,2412-153954-0016.flac,8.44,2412
794,2412-153954-0017.flac,6.99,2412
795,2412-153954-0018.flac,12.105,2412
796,2412-153954-0019.flac,7.485,2412
797,2412-153954-0020.flac,7.975,2412
798,2412-153954-0021.flac,6.11,2412
799,2412-153954-0022.flac,3.54,2412
800,2412-153954-0023.flac,2.65,2412
801,2412-153954-0024.flac,4.19,2412
802,2428-83699-0000.flac,13.305,2428
803,2428-83699-0001.flac,2.07,2428
804,2428-83699-0002.flac,4.26,2428
805,2428-83699-0003.flac,6.265,2428
806,2428-83699-0004.flac,1.88,2428
807,2428-83699-0005.flac,9.09,2428
808,2428-83699-0006.flac,6.825,2428
809,2428-83699-0007.flac,5.71,2428
810,2428-83699-0008.flac,10.38,2428
811,2428-83699-0009.flac,1.85,2428
812,2428-83699-0010.flac,3.12,2428
813,2428-83699-0011.flac,2.575,2428
814,2428-83699-0012.flac,8.125,2428
815,2428-83699-0013.flac,3.29,2428
816,2428-83699-0014.flac,2.215,2428
817,2428-83699-0015.flac,2.195,2428
818,2428-83699-0016.flac,8.515,2428
819,2428-83699-0017.flac,13.285,2428
820,2428-83699-0018.flac,14.345,2428
821,2428-83699-0019.flac,4.91,2428
822,2428-83699-0020.flac,4.89,2428
823,2428-83699-0021.flac,2.815,2428
824,2428-83699-0022.flac,1.975,2428
825,2428-83699-0023.flac,2.6,2428
826,2428-83699-0024.flac,4.25,2428
827,2428-83699-0025.flac,8.005,2428
828,2428-83699-0026.flac,3.14,2428
829,2428-83699-0027.flac,4.965,2428
830,2428-83699-0028.flac,4.0,2428
831,2428-83699-0029.flac,6.295,2428
832,2428-83699-0030.flac,3.625,2428
833,2428-83699-0031.flac,3.31,2428
834,2428-83699-0032.flac,3.175,2428
835,2428-83699-0033.flac,3.92,2428
836,2428-83699-0034.flac,8.12,2428
837,2428-83699-0035.flac,2.725,2428
838,2428-83699-0036.flac,4.6,2428
839,2428-83699-0037.flac,6.395,2428
840,2428-83699-0038.flac,2.67,2428
841,2428-83699-0039.flac,1.98,2428
842,2428-83699-0040.flac,7.825,2428
843,2428-83699-0041.flac,2.07,2428
844,2428-83699-0042.flac,6.43,2428
845,2428-83705-0000.flac,3.82,2428
846,2428-83705-0001.flac,6.845,2428
847,2428-83705-0002.flac,16.45,2428
848,2428-83705-0003.flac,2.145,2428
849,2428-83705-0004.flac,7.47,2428
850,2428-83705-0005.flac,4.265,2428
851,2428-83705-0006.flac,3.665,2428
852,2428-83705-0007.flac,3.33,2428
853,2428-83705-0008.flac,3.615,2428
854,2428-83705-0009.flac,2.12,2428
855,2428-83705-0010.flac,2.63,2428
856,2428-83705-0011.flac,6.115,2428
857,2428-83705-0012.flac,8.89,2428
858,2428-83705-0013.flac,4.84,2428
859,2428-83705-0014.flac,4.17,2428
860,2428-83705-0015.flac,10.985,2428
861,2428-83705-0016.flac,3.64,2428
862,2428-83705-0017.flac,4.99,2428
863,2428-83705-0018.flac,5.885,2428
864,2428-83705-0019.flac,5.075,2428
865,2428-83705-0020.flac,5.525,2428
866,2428-83705-0021.flac,3.875,2428
867,2428-83705-0022.flac,5.525,2428
868,2428-83705-0023.flac,3.845,2428
869,2428-83705-0024.flac,4.94,2428
870,2428-83705-0025.flac,9.845,2428
871,2428-83705-0026.flac,10.205,2428
872,2428-83705-0027.flac,2.32,2428
873,2428-83705-0028.flac,9.25,2428
874,2428-83705-0029.flac,5.83,2428
875,2428-83705-0030.flac,9.21,2428
876,2428-83705-0031.flac,2.705,2428
877,2428-83705-0032.flac,6.5,2428
878,2428-83705-0033.flac,7.82,2428
879,2428-83705-0034.flac,5.45,2428
880,2428-83705-0035.flac,5.865,2428
881,2428-83705-0036.flac,1.96,2428
882,2428-83705-0037.flac,9.365,2428
883,2428-83705-0038.flac,7.305,2428
884,2428-83705-0039.flac,3.2,2428
885,2428-83705-0040.flac,4.365,2428
886,2428-83705-0041.flac,3.96,2428
887,2428-83705-0042.flac,11.175,2428
888,2428-83705-0043.flac,6.01,2428
889,251-118436-0000.flac,6.26,251
890,251-118436-0001.flac,3.725,251
891,251-118436-0002.flac,6.965,251
892,251-118436-0003.flac,11.02,251
893,251-118436-0004.flac,3.325,251
894,251-118436-0005.flac,5.31,251
895,251-118436-0006.flac,6.965,251
896,251-118436-0007.flac,5.45,251
897,251-118436-0008.flac,6.23,251
898,251-118436-0009.flac,8.955,251
899,251-118436-0010.flac,3.25,251
900,251-118436-0011.flac,7.47,251
901,251-118436-0012.flac,11.105,251
902,251-118436-0013.flac,8.225,251
903,251-118436-0014.flac,6.685,251
904,251-118436-0015.flac,5.38,251
905,251-118436-0016.flac,8.97,251
906,251-118436-0017.flac,2.885,251
907,251-118436-0018.flac,2.83,251
908,251-118436-0019.flac,11.475,251
909,251-118436-0020.flac,5.555,251
910,251-118436-0021.flac,3.98,251
911,251-118436-0022.flac,4.54,251
912,251-118436-0023.flac,2.77,251
913,251-136532-0000.flac,9.81,251
914,251-136532-0001.flac,6.855,251
915,251-136532-0002.flac,6.55,251
916,251-136532-0003.flac,16.36,251
917,251-136532-0004.flac,24.8,251
918,251-136532-0005.flac,5.755,251
919,251-136532-0006.flac,2.565,251
920,251-136532-0007.flac,5.605,251
921,251-136532-0008.flac,9.79,251
922,251-136532-0009.flac,3.625,251
923,251-136532-0010.flac,6.56,251
924,251-136532-0011.flac,8.445,251
925,251-136532-0012.flac,8.79,251
926,251-136532-0013.flac,4.68,251
927,251-136532-0014.flac,2.265,251
928,251-136532-0015.flac,7.63,251
929,251-136532-0016.flac,9.255,251
930,251-136532-0017.flac,15.365,251
931,251-136532-0018.flac,6.875,251
932,251-136532-0019.flac,9.345,251
933,251-136532-0020.flac,2.975,251
934,251-136532-0021.flac,6.55,251
935,251-136532-0022.flac,1.535,251
936,251-136532-0023.flac,8.395,251
937,251-137823-0000.flac,3.435,251
938,251-137823-0001.flac,5.48,251
939,251-137823-0002.flac,3.13,251
940,251-137823-0003.flac,4.4,251
941,251-137823-0004.flac,10.985,251
942,251-137823-0005.flac,5.445,251
943,251-137823-0006.flac,3.975,251
944,251-137823-0007.flac,3.54,251
945,251-137823-0008.flac,6.525,251
946,251-137823-0009.flac,5.835,251
947,251-137823-0010.flac,7.955,251
948,251-137823-0011.flac,5.655,251
949,251-137823-0012.flac,2.485,251
950,251-137823-0013.flac,4.96,251
951,251-137823-0014.flac,4.98,251
952,251-137823-0015.flac,2.615,251
953,251-137823-0016.flac,6.77,251
954,251-137823-0017.flac,3.855,251
955,251-137823-0018.flac,7.505,251
956,251-137823-0019.flac,12.29,251
957,251-137823-0020.flac,5.425,251
958,251-137823-0021.flac,6.82,251
959,251-137823-0022.flac,7.175,251
960,251-137823-0023.flac,2.335,251
961,251-137823-0024.flac,2.46,251
962,251-137823-0025.flac,3.66,251
963,251-137823-0026.flac,2.785,251
964,2803-154320-0000.flac,11.48,2803
965,2803-154320-0001.flac,15.56,2803
966,2803-154320-0002.flac,3.53,2803
967,2803-154320-0003.flac,6.475,2803
968,2803-154320-0004.flac,12.005,2803
969,2803-154320-0005.flac,4.77,2803
970,2803-154320-0006.flac,2.18,2803
971,2803-154320-0007.flac,4.51,2803
972,2803-154320-0008.flac,3.59,2803
973,2803-154320-0009.flac,2.765,2803
974,2803-154320-0010.flac,4.01,2803
975,2803-154320-0011.flac,4.28,2803
976,2803-154320-0012.flac,9.81,2803
977,2803-154320-0013.flac,4.365,2803
978,2803-154320-0014.flac,5.29,2803
979,2803-154328-0000.flac,7.93,2803
980,2803-154328-0001.flac,3.825,2803
981,2803-154328-0002.flac,2.06,2803
982,2803-154328-0003.flac,12.8,2803
983,2803-154328-0004.flac,11.19,2803
984,2803-154328-0005.flac,6.1,2803
985,2803-154328-0006.flac,4.005,2803
986,2803-154328-0007.flac,6.77,2803
987,2803-154328-0008.flac,7.37,2803
988,2803-154328-0009.flac,8.3,2803
989,2803-154328-0010.flac,6.34,2803
990,2803-154328-0011.flac,6.595,2803
991,2803-154328-0012.flac,9.57,2803
992,2803-154328-0013.flac,3.975,2803
993,2803-154328-0014.flac,4.925,2803
994,2803-154328-0015.flac,20.55,2803
995,2803-154328-0016.flac,2.18,2803
996,2803-154328-0017.flac,7.435,2803
997,2803-154328-0018.flac,15.38,2803
998,2803-154328-0019.flac,10.18,2803
999,2803-154328-0020.flac,13.92,2803
1000,2803-154328-0021.flac,3.05,2803
1001,2803-154328-0022.flac,4.805,2803
1002,2803-154328-0023.flac,6.59,2803
1003,2803-161169-0000.flac,11.7,2803
1004,2803-161169-0001.flac,9.495,2803
1005,2803-161169-0002.flac,4.91,2803
1006,2803-161169-0003.flac,10.14,2803
1007,2803-161169-0004.flac,11.225,2803
1008,2803-161169-0005.flac,16.795,2803
1009,2803-161169-0006.flac,8.47,2803
1010,2803-161169-0007.flac,12.715,2803
1011,2803-161169-0008.flac,14.14,2803
1012,2803-161169-0009.flac,24.695,2803
1013,2803-161169-0010.flac,13.815,2803
1014,2803-161169-0011.flac,5.495,2803
1015,2803-161169-0012.flac,15.785,2803
1016,2803-161169-0013.flac,11.51,2803
1017,2803-161169-0014.flac,13.6,2803
1018,2803-161169-0015.flac,13.115,2803
1019,2803-161169-0016.flac,5.785,2803
1020,2803-161169-0017.flac,8.01,2803
1021,2902-9006-0000.flac,4.8,2902
1022,2902-9006-0001.flac,23.07,2902
1023,2902-9006-0002.flac,11.875,2902
1024,2902-9006-0003.flac,14.8,2902
1025,2902-9006-0004.flac,3.8,2902
1026,2902-9006-0005.flac,32.31,2902
1027,2902-9006-0006.flac,4.0,2902
1028,2902-9006-0007.flac,31.64,2902
1029,2902-9006-0008.flac,11.08,2902
1030,2902-9006-0009.flac,11.97,2902
1031,2902-9006-0010.flac,4.17,2902
1032,2902-9006-0011.flac,4.325,2902
1033,2902-9006-0012.flac,6.42,2902
1034,2902-9006-0013.flac,17.77,2902
1035,2902-9006-0014.flac,20.41,2902
1036,2902-9006-0015.flac,32.485,2902
1037,2902-9006-0016.flac,12.02,2902
1038,2902-9006-0017.flac,23.76,2902
1039,2902-9006-0018.flac,32.05,2902
1040,2902-9006-0019.flac,14.23,2902
1041,2902-9006-0020.flac,5.425,2902
1042,2902-9008-0000.flac,11.72,2902
1043,2902-9008-0001.flac,16.915,2902
1044,2902-9008-0002.flac,24.395,2902
1045,2902-9008-0003.flac,14.475,2902
1046,2902-9008-0004.flac,5.63,2902
1047,2902-9008-0005.flac,5.21,2902
1048,2902-9008-0006.flac,18.345,2902
1049,2902-9008-0007.flac,5.97,2902
1050,2902-9008-0008.flac,2.155,2902
1051,2902-9008-0009.flac,5.415,2902
1052,2902-9008-0010.flac,8.02,2902
1053,2902-9008-0011.flac,6.91,2902
1054,2902-9008-0012.flac,6.825,2902
1055,2902-9008-0013.flac,11.775,2902
1056,2902-9008-0014.flac,13.49,2902
1057,2902-9008-0015.flac,2.72,2902
1058,2902-9008-0016.flac,3.365,2902
1059,3000-15664-0000.flac,3.13,3000
1060,3000-15664-0001.flac,20.86,3000
1061,3000-15664-0002.flac,7.17,3000
1062,3000-15664-0003.flac,4.67,3000
1063,3000-15664-0004.flac,2.885,3000
1064,3000-15664-0005.flac,8.46,3000
1065,3000-15664-0006.flac,2.55,3000
1066,3000-15664-0007.flac,6.965,3000
1067,3000-15664-0008.flac,12.985,3000
1068,3000-15664-0009.flac,7.975,3000
1069,3000-15664-0010.flac,15.545,3000
1070,3000-15664-0011.flac,10.73,3000
1071,3000-15664-0012.flac,12.09,3000
1072,3000-15664-0013.flac,9.12,3000
1073,3000-15664-0014.flac,7.205,3000
1074,3000-15664-0015.flac,13.26,3000
1075,3000-15664-0016.flac,8.75,3000
1076,3000-15664-0017.flac,14.085,3000
1077,3000-15664-0018.flac,5.65,3000
1078,3000-15664-0019.flac,17.62,3000
1079,3000-15664-0020.flac,16.02,3000
1080,3000-15664-0021.flac,12.765,3000
1081,3000-15664-0022.flac,6.47,3000
1082,3000-15664-0023.flac,5.155,3000
1083,3000-15664-0024.flac,14.15,3000
1084,3000-15664-0025.flac,4.97,3000
1085,3000-15664-0026.flac,2.54,3000
1086,3000-15664-0027.flac,4.045,3000
1087,3000-15664-0028.flac,6.48,3000
1088,3000-15664-0029.flac,5.73,3000
1089,3000-15664-0030.flac,3.07,3000
1090,3000-15664-0031.flac,10.02,3000
1091,3000-15664-0032.flac,10.9,3000
1092,3000-15664-0033.flac,22.37,3000
1093,3000-15664-0034.flac,15.865,3000
1094,3000-15664-0035.flac,19.685,3000
1095,3000-15664-0036.flac,12.225,3000
1096,3000-15664-0037.flac,10.07,3000
1097,3000-15664-0038.flac,15.78,3000
1098,3000-15664-0039.flac,4.755,3000
1099,3000-15664-0040.flac,10.265,3000
1100,3000-15664-0041.flac,28.57,3000
1101,3000-15664-0042.flac,6.41,3000
1102,3000-15664-0043.flac,9.92,3000
1103,3000-15664-0044.flac,13.935,3000
1104,3000-15664-0045.flac,12.84,3000
1105,3000-15664-0046.flac,5.36,3000
1106,3081-166546-0000.flac,10.5,3081
1107,3081-166546-0001.flac,9.62,3081
1108,3081-166546-0002.flac,2.83,3081
1109,3081-166546-0003.flac,4.125,3081
1110,3081-166546-0004.flac,3.575,3081
1111,3081-166546-0005.flac,2.02,3081
1112,3081-166546-0006.flac,3.775,3081
1113,3081-166546-0007.flac,5.655,3081
1114,3081-166546-0008.flac,1.77,3081
1115,3081-166546-0009.flac,3.78,3081
1116,3081-166546-0010.flac,5.205,3081
1117,3081-166546-0011.flac,6.21,3081
1118,3081-166546-0012.flac,6.72,3081
1119,3081-166546-0013.flac,5.22,3081
1120,3081-166546-0014.flac,3.52,3081
1121,3081-166546-0015.flac,2.72,3081
1122,3081-166546-0016.flac,7.685,3081
1123,3081-166546-0017.flac,4.005,3081
1124,3081-166546-0018.flac,1.775,3081
1125,3081-166546-0019.flac,3.9,3081
1126,3081-166546-0020.flac,5.34,3081
1127,3081-166546-0021.flac,2.91,3081
1128,3081-166546-0022.flac,10.595,3081
1129,3081-166546-0023.flac,10.285,3081
1130,3081-166546-0024.flac,4.335,3081
1131,3081-166546-0025.flac,2.615,3081
1132,3081-166546-0026.flac,9.81,3081
1133,3081-166546-0027.flac,3.975,3081
1134,3081-166546-0028.flac,3.98,3081
1135,3081-166546-0029.flac,6.885,3081
1136,3081-166546-0030.flac,13.985,3081
1137,3081-166546-0031.flac,10.55,3081
1138,3081-166546-0032.flac,3.69,3081
1139,3081-166546-0033.flac,2.73,3081
1140,3081-166546-0034.flac,4.965,3081
1141,3081-166546-0035.flac,2.37,3081
1142,3081-166546-0036.flac,2.74,3081
1143,3081-166546-0037.flac,6.53,3081
1144,3081-166546-0038.flac,3.085,3081
1145,3081-166546-0039.flac,4.2,3081
1146,3081-166546-0040.flac,4.895,3081
1147,3081-166546-0041.flac,2.735,3081
1148,3081-166546-0042.flac,5.195,3081
1149,3081-166546-0043.flac,5.625,3081
1150,3081-166546-0044.flac,4.495,3081
1151,3081-166546-0045.flac,9.485,3081
1152,3081-166546-0046.flac,3.98,3081
1153,3081-166546-0047.flac,4.76,3081
1154,3081-166546-0048.flac,4.81,3081
1155,3081-166546-0049.flac,3.495,3081
1156,3081-166546-0050.flac,3.76,3081
1157,3081-166546-0051.flac,11.23,3081
1158,3081-166546-0052.flac,3.41,3081
1159,3081-166546-0053.flac,2.675,3081
1160,3081-166546-0054.flac,3.445,3081
1161,3081-166546-0055.flac,3.875,3081
1162,3081-166546-0056.flac,4.73,3081
1163,3081-166546-0057.flac,2.67,3081
1164,3081-166546-0058.flac,4.435,3081
1165,3081-166546-0059.flac,5.92,3081
1166,3081-166546-0060.flac,2.74,3081
1167,3081-166546-0061.flac,5.285,3081
1168,3081-166546-0062.flac,8.07,3081
1169,3081-166546-0063.flac,1.74,3081
1170,3081-166546-0064.flac,3.93,3081
1171,3081-166546-0065.flac,3.28,3081
1172,3081-166546-0066.flac,4.7,3081
1173,3081-166546-0067.flac,7.955,3081
1174,3081-166546-0068.flac,2.53,3081
1175,3081-166546-0069.flac,3.71,3081
1176,3081-166546-0070.flac,11.735,3081
1177,3081-166546-0071.flac,6.345,3081
1178,3081-166546-0072.flac,3.23,3081
1179,3081-166546-0073.flac,1.445,3081
1180,3081-166546-0074.flac,11.12,3081
1181,3081-166546-0075.flac,2.475,3081
1182,3081-166546-0076.flac,1.94,3081
1183,3081-166546-0077.flac,10.425,3081
1184,3081-166546-0078.flac,4.33,3081
1185,3081-166546-0079.flac,8.255,3081
1186,3081-166546-0080.flac,4.315,3081
1187,3081-166546-0081.flac,3.055,3081
1188,3081-166546-0082.flac,7.66,3081
1189,3081-166546-0083.flac,2.865,3081
1190,3081-166546-0084.flac,3.35,3081
1191,3081-166546-0085.flac,11.285,3081
1192,3081-166546-0086.flac,3.68,3081
1193,3081-166546-0087.flac,9.625,3081
1194,3081-166546-0088.flac,10.81,3081
1195,3081-166546-0089.flac,12.52,3081
1196,3170-137482-0000.flac,27.99,3170
1197,3170-137482-0001.flac,21.17,3170
1198,3170-137482-0002.flac,19.755,3170
1199,3170-137482-0003.flac,19.35,3170
1200,3170-137482-0004.flac,4.165,3170
1201,3170-137482-0005.flac,8.72,3170
1202,3170-137482-0006.flac,7.145,3170
1203,3170-137482-0007.flac,17.855,3170
1204,3170-137482-0008.flac,3.83,3170
1205,3170-137482-0009.flac,7.62,3170
1206,3170-137482-0010.flac,10.01,3170
1207,3170-137482-0011.flac,8.68,3170
1208,3170-137482-0012.flac,2.985,3170
1209,3170-137482-0013.flac,2.47,3170
1210,3170-137482-0014.flac,3.52,3170
1211,3170-137482-0015.flac,10.21,3170
1212,3170-137482-0016.flac,4.625,3170
1213,3170-137482-0017.flac,13.985,3170
1214,3170-137482-0018.flac,8.51,3170
1215,3170-137482-0019.flac,5.33,3170
1216,3170-137482-0020.flac,7.33,3170
1217,3170-137482-0021.flac,9.945,3170
1218,3170-137482-0022.flac,14.02,3170
1219,3170-137482-0023.flac,12.29,3170
1220,3170-137482-0024.flac,6.76,3170
1221,3170-137482-0025.flac,7.445,3170
1222,3170-137482-0026.flac,9.07,3170
1223,3170-137482-0027.flac,13.19,3170
1224,3170-137482-0028.flac,3.9,3170
1225,3170-137482-0029.flac,2.905,3170
1226,3170-137482-0030.flac,6.375,3170
1227,3170-137482-0031.flac,17.145,3170
1228,3170-137482-0032.flac,3.77,3170
1229,3170-137482-0033.flac,2.465,3170
1230,3170-137482-0034.flac,7.865,3170
1231,3170-137482-0035.flac,9.9,3170
1232,3170-137482-0036.flac,6.82,3170
1233,3170-137482-0037.flac,5.735,3170
1234,3170-137482-0038.flac,13.955,3170
1235,3170-137482-0039.flac,20.31,3170
1236,3170-137482-0040.flac,13.255,3170
1237,3170-137482-0041.flac,7.025,3170
1238,3170-137482-0042.flac,11.155,3170
1239,3170-137482-0043.flac,10.615,3170
1240,3170-137482-0044.flac,16.705,3170
1241,3170-137482-0045.flac,4.675,3170
1242,3170-137482-0046.flac,9.25,3170
1243,3170-137482-0047.flac,16.755,3170
1244,3170-137482-0048.flac,7.245,3170
1245,3536-23268-0000.flac,19.89,3536
1246,3536-23268-0001.flac,15.905,3536
1247,3536-23268-0002.flac,10.495,3536
1248,3536-23268-0003.flac,7.995,3536
1249,3536-23268-0004.flac,3.13,3536
1250,3536-23268-0005.flac,4.93,3536
1251,3536-23268-0006.flac,5.3,3536
1252,3536-23268-0007.flac,9.21,3536
1253,3536-23268-0008.flac,9.29,3536
1254,3536-23268-0009.flac,4.315,3536
1255,3536-23268-0010.flac,3.905,3536
1256,3536-23268-0011.flac,12.795,3536
1257,3536-23268-0012.flac,7.255,3536
1258,3536-23268-0013.flac,8.025,3536
1259,3536-23268-0014.flac,3.5,3536
1260,3536-23268-0015.flac,3.95,3536
1261,3536-23268-0016.flac,11.32,3536
1262,3536-23268-0017.flac,16.98,3536
1263,3536-23268-0018.flac,7.585,3536
1264,3536-23268-0019.flac,10.165,3536
1265,3536-23268-0020.flac,10.27,3536
1266,3536-23268-0021.flac,13.9,3536
1267,3536-23268-0022.flac,6.115,3536
1268,3536-23268-0023.flac,12.545,3536
1269,3536-23268-0024.flac,6.35,3536
1270,3536-23268-0025.flac,5.015,3536
1271,3536-23268-0026.flac,8.825,3536
1272,3536-23268-0027.flac,10.315,3536
1273,3536-23268-0028.flac,8.345,3536
1274,3536-23268-0029.flac,7.455,3536
1275,3536-23268-0030.flac,8.475,3536
1276,3536-8226-0000.flac,10.755,3536
1277,3536-8226-0001.flac,8.915,3536
1278,3536-8226-0002.flac,9.45,3536
1279,3536-8226-0003.flac,7.94,3536
1280,3536-8226-0004.flac,14.625,3536
1281,3536-8226-0005.flac,12.115,3536
1282,3536-8226-0006.flac,8.795,3536
1283,3536-8226-0007.flac,2.335,3536
1284,3536-8226-0008.flac,5.01,3536
1285,3536-8226-0009.flac,2.005,3536
1286,3536-8226-0010.flac,9.5,3536
1287,3536-8226-0011.flac,8.735,3536
1288,3536-8226-0012.flac,3.785,3536
1289,3536-8226-0013.flac,2.87,3536
1290,3536-8226-0014.flac,2.27,3536
1291,3536-8226-0015.flac,11.15,3536
1292,3536-8226-0016.flac,4.74,3536
1293,3536-8226-0017.flac,3.255,3536
1294,3536-8226-0018.flac,9.385,3536
1295,3536-8226-0019.flac,5.33,3536
1296,3536-8226-0020.flac,6.615,3536
1297,3536-8226-0021.flac,4.985,3536
1298,3536-8226-0022.flac,9.1,3536
1299,3536-8226-0023.flac,11.395,3536
1300,3536-8226-0024.flac,6.425,3536
1301,3536-8226-0025.flac,3.83,3536
1302,3536-8226-0026.flac,9.7,3536
1303,3536-8226-0027.flac,2.27,3536
1304,3536-8226-0028.flac,3.265,3536
1305,3536-8226-0029.flac,3.355,3536
1306,3536-8226-0030.flac,4.05,3536
1307,3536-8226-0031.flac,3.25,3536
1308,3536-8226-0032.flac,4.16,3536
1309,3576-138058-0000.flac,14.14,3576
1310,3576-138058-0001.flac,10.78,3576
1311,3576-138058-0002.flac,22.33,3576
1312,3576-138058-0003.flac,2.51,3576
1313,3576-138058-0004.flac,16.56,3576
1314,3576-138058-0005.flac,16.655,3576
1315,3576-138058-0006.flac,3.945,3576
1316,3576-138058-0007.flac,3.55,3576
1317,3576-138058-0008.flac,3.86,3576
1318,3576-138058-0009.flac,14.485,3576
1319,3576-138058-0010.flac,15.735,3576
1320,3576-138058-0011.flac,11.28,3576
1321,3576-138058-0012.flac,5.48,3576
1322,3576-138058-0013.flac,4.715,3576
1323,3576-138058-0014.flac,18.13,3576
1324,3576-138058-0015.flac,9.185,3576
1325,3576-138058-0016.flac,11.94,3576
1326,3576-138058-0017.flac,17.325,3576
1327,3576-138058-0018.flac,7.32,3576
